Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ed75b8c05cea0393902bb79be719e07e3a83fea8485b32aee9a7c8359af0bb4d,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Offender given a drugs possession warning
88791418f12c8854cecd9acdccf201a308bca19af571cc6cebbe54f22c02a68c,2019-11,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Suspect charged
91ac5bc8cf0b5ac0098e21ee073d6f079789876ce8b8ff0a45fb8849b4e0f014,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Suspect charged
1f6de9f4dd9c046b3bb2c3f6e8b6ba5d98b43070306fa3a4c59c34560f3a9ddc,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Offender given a drugs possession warning
ac2654eefaefbc2e449222f177d20e1fe15d88da0532d5ecc0e5778c4d3536b5,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Suspect charged
5722143b55b1703c6076c2a392dc6c37d8ae59fca95f24bb4ff0817c62c08328,2019-11,City of London Police,City of London Police,-0.081832,51.514507,On or near UNDERSHAFT,E01032739,City of London 001F,Unable to prosecute suspect
f67cd505c3e7576c706fe5c28122df4a5349f8a6938eb8fd63fb962be73eae2a,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
12484be4baac7fdae30ba37f890baf444f592130d9a0f644daf714b175167235,2019-11,City of London Police,City of London Police,-0.083645,51.512504,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Unable to prosecute suspect
fa667cc4d34c6aa90b4a616d2eb215af93cfb77c7ec7f39445c6f81f2612746b,2019-11,City of London Police,City of London Police,-0.098500,51.519526,On or near MIDDLE STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
fba6e95dc1495aa3709ba94717824a0566a0cac1486aaedeaad41ecfb0565e99,2019-11,City of London Police,City of London Police,-0.080034,51.513389,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
7d7c9f36879ae2ce8780a49a27ca6a0f6967538d0d363284677ac9506e38c56c,2019-11,City of London Police,City of London Police,-0.095015,51.513220,On or near WATLING STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3596d76513f8a43140c8940f2044941695a33629400018f10c99a14c09757e8a,2019-11,City of London Police,City of London Police,-0.089465,51.510855,On or near GOPHIR LANE,E01032739,City of London 001F,Unable to prosecute suspect
798693eac6ee0ec5c3660d1f6916d551176af3807b06bdc8fcb2361af3a88560,2019-11,City of London Police,City of London Police,-0.092296,51.511386,On or near COLLEGE HILL,E01032739,City of London 001F,Unable to prosecute suspect
a5690216db86a3fbdb7dd9c7665b8c0bb8b3f932874b65d4c388c9b5fbf8019d,2019-11,City of London Police,City of London Police,-0.073254,51.512856,On or near MANSELL STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
52203ffaab7e061224805e05a941e9d06423b3121fa1f81eb5d18748c3dc4447,2019-11,City of London Police,City of London Police,-0.098642,51.517146,On or near LITTLE BRITAIN,E01000001,City of London 001A,Investigation complete; no suspect identified
26616007a9d3f45008666401d74720c663269d943780f396693d166b532b5b91,2019-11,City of London Police,City of London Police,-0.082512,51.512387,On or near LIME STREET,E01032739,City of London 001F,Unable to prosecute suspect
7d2063738e31bec625f69033ae5bd0e622102b0065f301c0609b1a0817744b82,2019-11,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
2e286ee2615e0c79291dd91efacac410cb5fe9e917bc0a584db8318c2ef1c447,2019-11,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
70612240b6a00be786dc3700e06fc7557a5df5e1f568cc2416c95b06c8f1e895,2019-11,City of London Police,City of London Police,-0.098148,51.517938,On or near ALBION WAY,E01032740,City of London 001G,Investigation complete; no suspect identified
e4cbadee8cd51cbfd4e30fff97c44ae8c16ce492b32e6a47c374eab04c58c119,2019-11,City of London Police,City of London Police,-0.094468,51.521853,On or near GOLDEN LANE,E01000003,City of London 001C,Formal action is not in the public interest
b65c17bdc50a9876b7c024ffdceb4b1bc7f1c3e11f42e8f5a0fbfafb3f6ee32a,2019-11,City of London Police,City of London Police,-0.084723,51.514986,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
7a29b052d57889acd911da0a8f6ad3c6e5f719b51f5051bdfd99558b5da9c6d6,2019-11,City of London Police,City of London Police,-0.082512,51.512387,On or near LIME STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
b8aec22e9c23a82285f39f7e73c063d897cb11225788064bb014cc01729d9c27,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Unable to prosecute suspect
829ce802c063cbad1876dc8325020fb92923cc04cccf29777a34a409aa86c4c5,2019-11,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
4ab3b8e7dd5de9f6a1f012181e93d3f99b91d28df55de5e60649b617fe0eab2c,2019-11,City of London Police,City of London Police,-0.076080,51.511445,On or near AMERICA SQUARE,E01000005,City of London 001E,Unable to prosecute suspect
318b3fcaadc3fc5d87d42ba050719bde3d9d3021e585bf6065b7285d1aa31b3e,2019-11,City of London Police,City of London Police,-0.081580,51.520510,On or near PINDAR STREET,E01032739,City of London 001F,Formal action is not in the public interest
122c9aaea8bda54650a335c7d10a65365f94394c6ddd4f0dbc32766e1e9a3bf1,2019-11,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Unable to prosecute suspect
9bc22f37f50681ba23535d2ca302bb81ffd7abcf4b82d983d02f019a770e9168,2019-11,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
a4ffa6f4548a99cad66a62110ba800f92422aceab9a73310937f43f9054b5b4b,2019-11,City of London Police,City of London Police,-0.080034,51.513389,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
79d83612cde6a97be35fee3a3d0e4ce56b6b8cc255c01ddce542e06ea46b5cab,2019-11,City of London Police,City of London Police,-0.085257,51.511200,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
6f48bf2e269e6e83fe5f852b39d6121ef78033716c453cfb1dc8427a3dec41a8,2019-11,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
ab2cbb847705719278b967b333649ae15cee7d5e883249311dbf2cd45b18167d,2019-11,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Unable to prosecute suspect
3d813df296054da5c578ecf02321ca8bd52f8bd8f8ecfa68a3753a136b07aa22,2019-11,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Unable to prosecute suspect
5bf97bdf1087bc7e3aea2be7a846888a45a280599d849957da07c0ee2193dc79,2019-11,City of London Police,City of London Police,-0.085310,51.518511,On or near ELDON STREET,E01032739,City of London 001F,Unable to prosecute suspect
5f7df319e20b061021134aa988ffcfac597beae394a794ac7b88b0ea5bb54577,2019-11,City of London Police,City of London Police,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Investigation complete; no suspect identified
9d6a5bc0dd0d86473312f43bc4060d9d5d5817903a79674929149c79675c0d6a,2019-11,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Investigation complete; no suspect identified
b836c2d75098f4ebb7322c41fb4f300cc43c4cbbf8bd5f2d2c56b154f75f3ff6,2019-11,City of London Police,City of London Police,-0.088393,51.511332,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
8d694953ae8d1ba59d5614fd9c871296ff5efd8f43499996320ecd8b540072dd,2019-11,City of London Police,City of London Police,-0.098062,51.517577,On or near MONTAGUE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
9c0aa4a950ec86810ad86ebdc293fa68b0488cc199e9e1aa3c79a0189c93f709,2019-11,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
5aef768798ca384c4660b34392c4eb0e27a4e8cd0685f46c67c895300dc5c7f3,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
7b27e96357682b25952cb8adf5a8869a8258a7ba6f76ab314c5f092cd4e7dcf0,2019-11,City of London Police,City of London Police,-0.089858,51.520744,On or near CHISWELL STREET,E01002704,Islington 023D,Investigation complete; no suspect identified
6a882c939f62fbd35ce4e638310d1959853c953ae4428960ee3f5c03eff990d9,2019-11,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8032b22b755ee198b80b56f99e54b0f9b4e6e3fc96e7994ecbe648c8e2b4da22,2019-11,City of London Police,City of London Police,-0.076592,51.514367,On or near Pedestrian Subway,E01000005,City of London 001E,Investigation complete; no suspect identified
870b721e3c8e6c76bd2bd94484b2bd7925f6c4952aa6ff05525df31aa904afee,2019-11,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
be2e1c89cf82f70f66d1c1324beaaa31cb10fde395bddf48834c2fce8e593a4b,2019-11,City of London Police,City of London Police,-0.103280,51.514109,On or near LUDGATE HILL,E01032740,City of London 001G,Investigation complete; no suspect identified
d8158880ea889f8339c48ace3d294d284eeaf9a5710448134268de8873eb70d4,2019-11,City of London Police,City of London Police,-0.097562,51.518864,On or near Parking Area,E01000001,City of London 001A,Investigation complete; no suspect identified
efdc9bdadf912a6809c56d048ed85c3f9756da063daa7781d2bbec581fca0dc0,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
a3bb99c76266ed5bba32fcbbd47ada9d4f17afec81cb9a3cd78ceb38648d9c13,2019-11,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Unable to prosecute suspect
8a1c60fbfc5cba1eb5755d1b6baf94dc2cf3becb402d72ad6f0a5d01681e58ca,2019-11,City of London Police,City of London Police,-0.096561,51.514513,On or near CHEAPSIDE,E01032739,City of London 001F,Unable to prosecute suspect
c53e1be040a924b1c63692420858c6c6a4dcd590be4a1a4aa5f3e6e68ff15b1a,2019-11,City of London Police,City of London Police,-0.094482,51.512888,On or near WATLING COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
96cb61c85ee0d3f60da438a5d95667ed41483283adb2ab2b9fa11690ba7476f1,2019-11,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Investigation complete; no suspect identified
19249f88919d62413c253c3c882808d3241b096e922a3aa84d0ca1281cdf5d5d,2019-11,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
e3dda02768f37d4d40d6f7d15ea904723b16016fe0e7461b45b9972861833560,2019-11,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
36e623fc6cc92b24a1e8fcb84730d140f92dfb306c68b10b3d75e38e4cea2ca9,2019-11,City of London Police,City of London Police,-0.087086,51.512596,On or near LOMBARD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
b74cc323652307acd3ba2390ab8591ecd4f10de5c912f066693ebebc1d1424c9,2019-11,City of London Police,City of London Police,-0.094959,51.522868,On or near GOLDEN LANE,E01002706,Islington 023E,Unable to prosecute suspect
6255467fb87d17d1ac9656b6446b68835bab58e9f7425a95d324cac6d935f985,2019-11,City of London Police,City of London Police,-0.073515,51.510414,On or near Parking Area,E01000005,City of London 001E,Investigation complete; no suspect identified
bd3f195dac49c5a39677c44073cb53c0d7b42284889d80d7e1ba279078808618,2019-11,City of London Police,City of London Police,-0.080322,51.510651,On or near MARK LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
c1f5712c114af03f6215b149f9e858231bf3eaf16061f9b62a9233e7d35bc53c,2019-11,City of London Police,City of London Police,-0.087760,51.517149,On or near LONDON WALL,E01032739,City of London 001F,Investigation complete; no suspect identified
3746e7ddc727465f6af3e85b528a617cf8c5e422d815b0521cbb44c256fcc501,2019-11,City of London Police,City of London Police,-0.078393,51.515728,On or near CLOTHIER STREET,E01000005,City of London 001E,Investigation complete; no suspect identified
8019778898e7101990ed407ee2680c557306a7ed144487d26edc592c1fc0e2f8,2019-11,City of London Police,City of London Police,-0.095960,51.517534,On or near LONDON WALL,E01000001,City of London 001A,Investigation complete; no suspect identified
02bb3baa7d5b13c1dfa00d2be1f9c74373d4ab7f8e38cc9d31a468111dc7240e,2019-11,City of London Police,City of London Police,-0.091720,51.513454,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
f942e3c066390eca27f78f46ac4817e196c6760a5c395a20cc4001b0268c3615,2019-11,City of London Police,City of London Police,-0.091720,51.513454,On or near Supermarket,E01032739,City of London 001F,Unable to prosecute suspect
1ca9ce999bfd2fd210f0ee32d1d7383ad8ee5e8a412bd11c38ed7f20c6ea18b0,2019-11,City of London Police,City of London Police,-0.076270,51.515504,On or near GRAVEL LANE,E01000005,City of London 001E,Unable to prosecute suspect
2c925bb2589d2c79fc27d4b64ead4971d61cb8eaca64099f4edf88b09c644998,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
a96f4861cd7cdeedfe650c0e423346f3edc7d54188fd5ba960c709a387bcf1f8,2019-11,City of London Police,City of London Police,-0.083417,51.513148,On or near WHITTINGTON AVENUE,E01032739,City of London 001F,Unable to prosecute suspect
27e600c1c24d41b2bebef77b5e15c1d8a12b45e699589b4f30278ea27157dc29,2019-11,City of London Police,City of London Police,-0.084980,51.516078,On or near GREAT WINCHESTER STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
bb5f1cf1ff998558094b652a37cc63bc2865cebb4d3e4be4f22dba695d02dc72,2019-11,City of London Police,City of London Police,-0.104887,51.516347,On or near FARRINGDON STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
e1fe672a7aed1205d78db6f5e8cee0dfbdfd6de0651743919abd7ecaa9c0e52a,2019-11,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Unable to prosecute suspect
8400f133a652f9045605b334f698c604ca5938427732b7593af3b1832039f7f6,2019-11,City of London Police,City of London Police,-0.110710,51.513914,On or near FLEET STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
2dcc344d636fcf16e3c99ea547b17b69748919d2509ee3639891dcb84c5b7c05,2019-11,City of London Police,City of London Police,-0.092517,51.520580,On or near WHITECROSS STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
3ce7caf6c00e12fb1e33c5e803c1c6084ad389de481f74fc34b6468b0e2ca634,2019-11,City of London Police,City of London Police,-0.102502,51.516165,On or near GREEN ARBOUR COURT,E01032740,City of London 001G,Formal action is not in the public interest
9cb0f1ad1a4752e2c44c3654115ab00d0d2d711865da6bd480220a3613434f17,2019-11,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
e3d8b9481ed8ca2b75bdfae41553920009b284551c79ee807510c1a8fef1d3b1,2019-11,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
702582a2c33d308843203dd331b7a7ee11a73a29c616d9a341257b851f0ea83b,2019-11,City of London Police,City of London Police,-0.085257,51.511200,On or near TALBOT COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
8e53392ae6dc3417c1f5d1c3f44c5621c68e7723ab532aa195896efe25982064,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
3d1276d56daa6f987731958d5a625757a6ec075c150eee6c1f163e974aded9d0,2019-11,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
575c5e7332f0964f2dd9709ddb49a8f4dd862da4d1ae34a40eb93e664c34d913,2019-11,City of London Police,City of London Police,-0.094959,51.522868,On or near GOLDEN LANE,E01002706,Islington 023E,Unable to prosecute suspect
3a0bab854fcefaafeb7430e10416f06f08763e118787c9c661fb9eb4080689a3,2019-11,City of London Police,City of London Police,-0.076270,51.515504,On or near GRAVEL LANE,E01000005,City of London 001E,Investigation complete; no suspect identified
286ef588b47efa8c2ba32569124e9c68a326d9e3e2529b48a366a6bf815bfbea,2019-11,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
469ace76c98245a1240b523b4d7d02284473cf9cf932470d9e04819bd073fbc9,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Unable to prosecute suspect
d2038fee5bd655630816a5f79ae017915dfebc4b2899e3072d0400d7b60a97eb,2019-11,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
b1e8cce0bcb5fcee3d841857932a659fe072d98684c52c06983d031c55ab80b2,2019-11,City of London Police,City of London Police,-0.076095,51.512462,On or near VINE STREET,E01000005,City of London 001E,Unable to prosecute suspect
4fd3eee020af85dea31c3cff4f50127b5ba58a5fff25ae355f1894e78b4f03e5,2019-11,City of London Police,City of London Police,-0.110592,51.516062,On or near BREAM'S BUILDINGS,E01032740,City of London 001G,Investigation complete; no suspect identified
f20bde362a3d43d36444eaba598c5a952c46fdf4d15458a606571f88fe6b1891,2019-11,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
63efcc73036dabbf6cc2a00026dc2374293ee904198053b8e76803dd33f11fb4,2019-11,City of London Police,City of London Police,-0.077601,51.518799,On or near STEWARD STREET,E01004307,Tower Hamlets 015B,Unable to prosecute suspect
5ccd771b52b1662d134c47d54c38a7016aa82ae6e65f18bf57e2342c5cb481aa,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Unable to prosecute suspect
0a293e170eefdeb592dc7f84f9234efcf2c6c09037853695977ba91e2e63b852,2019-11,City of London Police,City of London Police,-0.104300,51.511761,On or near Pedestrian Subway,E01032740,City of London 001G,Investigation complete; no suspect identified
c940f4179c48a1422a021f9cbfbb1c3aa3a1a0d19a4eb5eda3ec0e5a03d61569,2019-11,City of London Police,City of London Police,-0.092077,51.512147,On or near TOWER ROYAL,E01032739,City of London 001F,Investigation complete; no suspect identified
235c29b17cac430320baa659c5f28f8b7e4e5bfee8a30d478ce20b394b4f571a,2019-11,City of London Police,City of London Police,-0.108231,51.513928,On or near PLEYDELL STREET,E01032740,City of London 001G,Investigation complete; no suspect identified
8b48533c4427896032bcc8167cf52605297c52035a15dcf8b06d6aff989a62d1,2019-11,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Formal action is not in the public interest
896c8fc9c07b11d52d070c5ea277a122a834492d229ec7703a2762831512ef39,2019-11,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Unable to prosecute suspect
6d4f7082223bd1b13667f67be6cef0ee611ab723298d1e09db4b8be72075d1c5,2019-11,City of London Police,City of London Police,-0.089465,51.510855,On or near GOPHIR LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
436d2e22decf1ad7502745f5ceb0545483423b7fd001bf6b8da0d09a0f620eaf,2019-11,City of London Police,City of London Police,-0.077578,51.510795,On or near PEPYS STREET,E01032739,City of London 001F,Unable to prosecute suspect
3cd6c2209498c7f5ed8e79a05d2e36afe734c2b5e729fe421afe356af7aada39,2019-11,City of London Police,City of London Police,-0.083386,51.509757,On or near ST DUNSTAN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
eeeeef634b85e15e1cf771a1fc5a44e8465eb2893b39a004c5671322c11d3c84,2019-11,City of London Police,City of London Police,-0.104909,51.517912,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
b7df6a406f03656261da8c69f63e521fcc37baa39f5e3a3bfae1b5c52c05603a,2019-11,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
e8ffc0961787cceab0a6c26332393c9ddec4d433d37f34fa2435f3190d1575a9,2019-11,City of London Police,City of London Police,-0.094750,51.511624,On or near LITTLE TRINITY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
80d5a1cb1540418445919665b376490991b64780510f4913a1bd7775b377fb4c,2019-11,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
55f6ca12729bb357d3888a8e651ca917f2026007de0c7d8d5d9f9d86e279f79f,2019-11,City of London Police,City of London Police,-0.081912,51.516370,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
2a88f3870d5c68b8684947c2488308839590b39948db072e92e6f6162e0dc140,2019-11,City of London Police,City of London Police,-0.081912,51.516370,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Investigation complete; no suspect identified
f38ecffd2ae5fff37c53c8c80ea29a472c524a3474bfb83feb7e957bb2e77390,2019-11,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
051a5559e4d5fd3904c73bebc92cef29c7f76baea2d558e8ea0cd3a918c7fac9,2019-11,City of London Police,City of London Police,-0.092517,51.520580,On or near WHITECROSS STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
53582d7cf60bde0b6cabc5baed7160176b7fcdc01f5b5a38d4fdad5b039ef06f,2019-11,City of London Police,City of London Police,-0.081549,51.511625,On or near MINCING LANE,E01032739,City of London 001F,Unable to prosecute suspect
abba81212d84616cbe9d8ac3d0d7ae56e0921c8a1bbe30c6085584176d8220df,2019-11,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Unable to prosecute suspect
65b60b07dc6d3825c410ab9e6f71e748e1c1d44119a18fb59acca5cef5fe83a8,2019-11,City of London Police,City of London Police,-0.093493,51.513447,On or near BOW LANE,E01032739,City of London 001F,Unable to prosecute suspect
bd7bb4c059d1e9134352f20d652dc4ac72476f7ea1f82746429e4ce62e1ccf80,2019-11,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a1e99dc07379078a5cab3a164d29058d1cac7d5e1a15367f6d3040715d5d2608,2019-11,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
a0ecc08517aebbf0409a223d0476e41e04b8cf38c4bf8a29b49af79824c011cc,2019-11,City of London Police,City of London Police,-0.080322,51.510651,On or near MARK LANE,E01032739,City of London 001F,Unable to prosecute suspect
5f686bbd579e7ec51eae78be9dfaccbae86fc2b76e4be1b4cd165716dd8890d3,2019-11,City of London Police,City of London Police,-0.092865,51.510182,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
872c82258b4581838ba934b57e1cf41846b730a63f407773292f08e6da8d7611,2019-11,City of London Police,City of London Police,-0.088843,51.509532,On or near Parking Area,E01032739,City of London 001F,Investigation complete; no suspect identified
3033e257ccaa7cb88fb18b180ec2d6d1f41941b02238bcceedbfb7fde77bf12b,2019-11,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Unable to prosecute suspect
e0519e1a9f0abad64befed1f9d20c7f300cde102ce07aba95a3b715723907f2f,2019-11,City of London Police,City of London Police,-0.082571,51.514753,On or near GREAT ST HELEN'S,E01032739,City of London 001F,Investigation complete; no suspect identified
f9b5eda3ad2cda17e92025cc39bfe2b5288e0e7712793aaa5e083c43213bdbe1,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
d0bbb11593dde6eecab4886a5b4659100ae754d151b545fc29ee06112e7fcd40,2019-11,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
0c139acc5eda5883774b9cff634913d49381ceb93888fd33f5f788b86e8abf57,2019-11,City of London Police,City of London Police,-0.074115,51.511224,On or near GOODMAN'S YARD,E01000005,City of London 001E,Unable to prosecute suspect
63c1955f38f7c960a07ac695c993d174a451f7aad5f98a2b86082846c5f8b729,2019-11,City of London Police,City of London Police,-0.094206,51.511210,On or near LITTLE TRINITY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6830df0eadfee169a99c02fb0b1a2e56eac7751abc361e3ac3ac41a452508c3f,2019-11,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3973864dc66871216217e07271d854ae99c8f9886bfcf5c951003b94d8b6796b,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
c944f38942b5f5dce2ac9c51859926f6ef20867aab5288846a33ffa45aeec94d,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
faf4f4af14dc0bc8a5077d5c5201f6c14d2b6fa289d3214e332fe22ad27c39d8,2019-11,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
0ef3673c847cb58303c39866994d25012be65747f73aa0d02a3d6b6d42c819a2,2019-11,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Investigation complete; no suspect identified
6c20643a08693f382f9342f893503767bc2bef8a9a2b1b090287b03fda9c0d35,2019-11,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
70b8d5c229b67e28d9709b5d68ac2039190982c6556d054723c45a237764851f,2019-11,City of London Police,City of London Police,-0.101345,51.518709,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
d9436340348f4bbf6bb635d03453af6e82d49ef32867038b2be0a2cfea844fbe,2019-11,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
351732b3dc8ee333ee34a1287104defd1b020a94c9fe9807d6da79bb3d1ead35,2019-11,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
4aad24344a62ef964aa458bae154485deac829a16c69870644320fa425edb201,2019-11,City of London Police,City of London Police,-0.105134,51.513869,On or near BRIDE LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
078c33ffa271338bde26a71fdb002ba7483b4ac1232834fff54948d4df9e5487,2019-11,City of London Police,City of London Police,-0.084701,51.509320,On or near LOWER THAMES STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
